"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Click loss","run-rank0-clicks - Click loss__MIN","run-rank0-clicks - Click loss__MAX"
"90409","452041","452041","452041","0.29397469758987427","0.29397469758987427","0.29397469758987427"
"90417","452081","452081","452081","0.14257153868675232","0.14257153868675232","0.14257153868675232"
"90419","452091","452091","452091","0.26260021328926086","0.26260021328926086","0.26260021328926086"
"90426","452126","452126","452126","0.3073970675468445","0.3073970675468445","0.3073970675468445"
"90439","452191","452191","452191","0.15251992642879486","0.15251992642879486","0.15251992642879486"
"90448","452236","452236","452236","0.103913813829422","0.103913813829422","0.103913813829422"
"90458","452286","452286","452286","0.2628980875015259","0.2628980875015259","0.2628980875015259"
"90476","452376","452376","452376","0.19355502724647522","0.19355502724647522","0.19355502724647522"
"90483","452411","452411","452411","0.34945154190063477","0.34945154190063477","0.34945154190063477"
"90496","452476","452476","452476","0.23704783618450165","0.23704783618450165","0.23704783618450165"
"90503","452511","452511","452511","0.14990447461605072","0.14990447461605072","0.14990447461605072"
"90526","452626","452626","452626","0.18929891288280487","0.18929891288280487","0.18929891288280487"
"90539","452691","452691","452691","0.42660319805145264","0.42660319805145264","0.42660319805145264"
"90554","452766","452766","452766","0.18396930396556854","0.18396930396556854","0.18396930396556854"
"90583","452911","452911","452911","0.16329425573349","0.16329425573349","0.16329425573349"
"90594","452966","452966","452966","0.34175020456314087","0.34175020456314087","0.34175020456314087"
"90619","453091","453091","453091","0.12859925627708435","0.12859925627708435","0.12859925627708435"
"90660","453296","453296","453296","0.07477039843797684","0.07477039843797684","0.07477039843797684"
"90680","453396","453396","453396","0.21902045607566833","0.21902045607566833","0.21902045607566833"
"90694","453466","453466","453466","0.1187196746468544","0.1187196746468544","0.1187196746468544"
"90696","453476","453476","453476","0.24235257506370544","0.24235257506370544","0.24235257506370544"
"90698","453486","453486","453486","0.16971290111541748","0.16971290111541748","0.16971290111541748"
"90711","453551","453551","453551","0.23246756196022034","0.23246756196022034","0.23246756196022034"
"90715","453571","453571","453571","0.14877040684223175","0.14877040684223175","0.14877040684223175"
"90717","453581","453581","453581","0.09169703722000122","0.09169703722000122","0.09169703722000122"
"90719","453591","453591","453591","0.19378679990768433","0.19378679990768433","0.19378679990768433"
"90729","453641","453641","453641","0.1245386153459549","0.1245386153459549","0.1245386153459549"
"90753","453761","453761","453761","0.24530468881130219","0.24530468881130219","0.24530468881130219"
"90758","453786","453786","453786","0.2774961292743683","0.2774961292743683","0.2774961292743683"
"90763","453811","453811","453811","0.12128230929374695","0.12128230929374695","0.12128230929374695"
"90767","453831","453831","453831","0.15785861015319824","0.15785861015319824","0.15785861015319824"
"90805","454021","454021","454021","0.30001136660575867","0.30001136660575867","0.30001136660575867"
"90812","454056","454056","454056","0.21737392246723175","0.21737392246723175","0.21737392246723175"
"90824","454116","454116","454116","0.11621180921792984","0.11621180921792984","0.11621180921792984"
"90842","454206","454206","454206","0.18536914885044098","0.18536914885044098","0.18536914885044098"
"90874","454366","454366","454366","0.2115139216184616","0.2115139216184616","0.2115139216184616"
"90887","454431","454431","454431","0.2004966139793396","0.2004966139793396","0.2004966139793396"
"90935","454671","454671","454671","0.32845720648765564","0.32845720648765564","0.32845720648765564"
"90955","454771","454771","454771","0.24334220588207245","0.24334220588207245","0.24334220588207245"
"90980","454896","454896","454896","0.1811867654323578","0.1811867654323578","0.1811867654323578"
"90991","454951","454951","454951","0.13648444414138794","0.13648444414138794","0.13648444414138794"
"90992","454956","454956","454956","0.22063741087913513","0.22063741087913513","0.22063741087913513"
"90998","454986","454986","454986","0.21738305687904358","0.21738305687904358","0.21738305687904358"
"91002","455006","455006","455006","0.2121245563030243","0.2121245563030243","0.2121245563030243"
"91010","455046","455046","455046","0.210958793759346","0.210958793759346","0.210958793759346"
"91032","455156","455156","455156","0.20885904133319855","0.20885904133319855","0.20885904133319855"
"91035","455171","455171","455171","0.15543189644813538","0.15543189644813538","0.15543189644813538"
"91037","455181","455181","455181","0.30276617407798767","0.30276617407798767","0.30276617407798767"
"91060","455296","455296","455296","0.11569707840681076","0.11569707840681076","0.11569707840681076"
"91067","455331","455331","455331","0.21163097023963928","0.21163097023963928","0.21163097023963928"
"91075","455371","455371","455371","0.3231227397918701","0.3231227397918701","0.3231227397918701"
"91098","455486","455486","455486","0.38664060831069946","0.38664060831069946","0.38664060831069946"
"91113","455561","455561","455561","0.39042267203330994","0.39042267203330994","0.39042267203330994"
"91119","455591","455591","455591","0.16604705154895782","0.16604705154895782","0.16604705154895782"
"91140","455696","455696","455696","0.18800440430641174","0.18800440430641174","0.18800440430641174"
"91142","455706","455706","455706","0.2796756327152252","0.2796756327152252","0.2796756327152252"
"91166","455826","455826","455826","0.3721843957901001","0.3721843957901001","0.3721843957901001"
"91186","455926","455926","455926","0.21009927988052368","0.21009927988052368","0.21009927988052368"
"91202","456006","456006","456006","0.1561984121799469","0.1561984121799469","0.1561984121799469"
"91206","456026","456026","456026","0.17704269289970398","0.17704269289970398","0.17704269289970398"
"91213","456061","456061","456061","0.158657506108284","0.158657506108284","0.158657506108284"
"91225","456121","456121","456121","0.23549506068229675","0.23549506068229675","0.23549506068229675"
"91231","456151","456151","456151","0.04018179327249527","0.04018179327249527","0.04018179327249527"
"91252","456256","456256","456256","0.2299397885799408","0.2299397885799408","0.2299397885799408"
"91260","456296","456296","456296","0.14238658547401428","0.14238658547401428","0.14238658547401428"
"91294","456466","456466","456466","0.19773565232753754","0.19773565232753754","0.19773565232753754"
"91301","456501","456501","456501","0.2009105235338211","0.2009105235338211","0.2009105235338211"
"91315","456571","456571","456571","0.291677325963974","0.291677325963974","0.291677325963974"
"91342","456706","456706","456706","0.2837069034576416","0.2837069034576416","0.2837069034576416"
"91345","456721","456721","456721","0.2827317714691162","0.2827317714691162","0.2827317714691162"
"91350","456746","456746","456746","0.2889113426208496","0.2889113426208496","0.2889113426208496"
"91355","456771","456771","456771","0.17570550739765167","0.17570550739765167","0.17570550739765167"
"91357","456781","456781","456781","0.2949071526527405","0.2949071526527405","0.2949071526527405"
"91378","456886","456886","456886","0.29145312309265137","0.29145312309265137","0.29145312309265137"
"91392","456956","456956","456956","0.18642713129520416","0.18642713129520416","0.18642713129520416"
"91395","456971","456971","456971","0.186444491147995","0.186444491147995","0.186444491147995"
"91397","456981","456981","456981","0.1287948191165924","0.1287948191165924","0.1287948191165924"
"91416","457076","457076","457076","0.20933467149734497","0.20933467149734497","0.20933467149734497"
"91418","457086","457086","457086","0.18095707893371582","0.18095707893371582","0.18095707893371582"
"91419","457091","457091","457091","0.1534770429134369","0.1534770429134369","0.1534770429134369"
"91449","457241","457241","457241","0.14556974172592163","0.14556974172592163","0.14556974172592163"
"91462","457306","457306","457306","0.1166401207447052","0.1166401207447052","0.1166401207447052"
"91466","457326","457326","457326","0.318312406539917","0.318312406539917","0.318312406539917"
"91475","457371","457371","457371","0.11162204295396805","0.11162204295396805","0.11162204295396805"
"91481","457401","457401","457401","0.20594869554042816","0.20594869554042816","0.20594869554042816"
"91482","457406","457406","457406","0.21497243642807007","0.21497243642807007","0.21497243642807007"
"91499","457491","457491","457491","0.07318064570426941","0.07318064570426941","0.07318064570426941"
"91509","457541","457541","457541","0.2923664450645447","0.2923664450645447","0.2923664450645447"
"91512","457556","457556","457556","0.06927206367254257","0.06927206367254257","0.06927206367254257"
"91516","457576","457576","457576","0.1959354728460312","0.1959354728460312","0.1959354728460312"
"91518","457586","457586","457586","0.16155287623405457","0.16155287623405457","0.16155287623405457"
"91520","457596","457596","457596","0.3576423227787018","0.3576423227787018","0.3576423227787018"
"91546","457726","457726","457726","0.09861098229885101","0.09861098229885101","0.09861098229885101"
"91555","457771","457771","457771","0.1817435473203659","0.1817435473203659","0.1817435473203659"
"91570","457846","457846","457846","0.22775757312774658","0.22775757312774658","0.22775757312774658"
"91592","457956","457956","457956","0.4515725374221802","0.4515725374221802","0.4515725374221802"
"91609","458041","458041","458041","0.10290192067623138","0.10290192067623138","0.10290192067623138"
"91627","458131","458131","458131","0.10454296320676804","0.10454296320676804","0.10454296320676804"
"91631","458151","458151","458151","0.1185869425535202","0.1185869425535202","0.1185869425535202"
"91632","458156","458156","458156","0.3820154666900635","0.3820154666900635","0.3820154666900635"
"91634","458166","458166","458166","0.21028205752372742","0.21028205752372742","0.21028205752372742"
"91641","458201","458201","458201","0.1271478831768036","0.1271478831768036","0.1271478831768036"
"91644","458216","458216","458216","0.13995331525802612","0.13995331525802612","0.13995331525802612"
"91669","458341","458341","458341","0.1854962408542633","0.1854962408542633","0.1854962408542633"
"91675","458371","458371","458371","0.25806862115859985","0.25806862115859985","0.25806862115859985"
"91680","458396","458396","458396","0.29922565817832947","0.29922565817832947","0.29922565817832947"
"91683","458411","458411","458411","0.21487842500209808","0.21487842500209808","0.21487842500209808"
"91700","458496","458496","458496","0.10469139367341995","0.10469139367341995","0.10469139367341995"
"91713","458561","458561","458561","0.23504413664340973","0.23504413664340973","0.23504413664340973"
"91717","458581","458581","458581","0.14011183381080627","0.14011183381080627","0.14011183381080627"
"91761","458801","458801","458801","0.5101073980331421","0.5101073980331421","0.5101073980331421"
"91775","458871","458871","458871","0.2744917869567871","0.2744917869567871","0.2744917869567871"
"91783","458911","458911","458911","0.14630061388015747","0.14630061388015747","0.14630061388015747"
"91802","459006","459006","459006","0.19368523359298706","0.19368523359298706","0.19368523359298706"
"91809","459041","459041","459041","0.11848326027393341","0.11848326027393341","0.11848326027393341"
"91814","459066","459066","459066","0.15974032878875732","0.15974032878875732","0.15974032878875732"
"91817","459081","459081","459081","0.3273608982563019","0.3273608982563019","0.3273608982563019"
"91822","459106","459106","459106","0.40300777554512024","0.40300777554512024","0.40300777554512024"
"91835","459171","459171","459171","0.2957678735256195","0.2957678735256195","0.2957678735256195"
"91875","459371","459371","459371","0.18340051174163818","0.18340051174163818","0.18340051174163818"
"91899","459491","459491","459491","0.3520049750804901","0.3520049750804901","0.3520049750804901"
"91907","459531","459531","459531","0.31814467906951904","0.31814467906951904","0.31814467906951904"
"91922","459606","459606","459606","0.2089368999004364","0.2089368999004364","0.2089368999004364"
"91929","459641","459641","459641","0.09371381998062134","0.09371381998062134","0.09371381998062134"
"91942","459706","459706","459706","0.4120444357395172","0.4120444357395172","0.4120444357395172"
"91944","459716","459716","459716","0.25239089131355286","0.25239089131355286","0.25239089131355286"
"91953","459761","459761","459761","0.1705840528011322","0.1705840528011322","0.1705840528011322"
"91956","459776","459776","459776","0.168725848197937","0.168725848197937","0.168725848197937"
"91958","459786","459786","459786","0.23554915189743042","0.23554915189743042","0.23554915189743042"
"91970","459846","459846","459846","0.23635387420654297","0.23635387420654297","0.23635387420654297"
"91982","459906","459906","459906","0.27986156940460205","0.27986156940460205","0.27986156940460205"
"91987","459931","459931","459931","0.261766254901886","0.261766254901886","0.261766254901886"
"92018","460086","460086","460086","0.24203705787658691","0.24203705787658691","0.24203705787658691"
"92019","460091","460091","460091","0.144679993391037","0.144679993391037","0.144679993391037"
"92024","460116","460116","460116","0.28064852952957153","0.28064852952957153","0.28064852952957153"
"92026","460126","460126","460126","0.2034396529197693","0.2034396529197693","0.2034396529197693"
"92029","460141","460141","460141","0.23890230059623718","0.23890230059623718","0.23890230059623718"
"92037","460181","460181","460181","0.13064546883106232","0.13064546883106232","0.13064546883106232"
"92044","460216","460216","460216","0.25536826252937317","0.25536826252937317","0.25536826252937317"
"92048","460236","460236","460236","0.21723660826683044","0.21723660826683044","0.21723660826683044"
"92055","460271","460271","460271","0.3481558561325073","0.3481558561325073","0.3481558561325073"
"92062","460306","460306","460306","0.28531917929649353","0.28531917929649353","0.28531917929649353"
"92074","460366","460366","460366","0.3070884346961975","0.3070884346961975","0.3070884346961975"
"92080","460396","460396","460396","0.1794223189353943","0.1794223189353943","0.1794223189353943"
"92082","460406","460406","460406","0.1854998767375946","0.1854998767375946","0.1854998767375946"
"92093","460461","460461","460461","0.13982228934764862","0.13982228934764862","0.13982228934764862"
"92116","460576","460576","460576","0.20638878643512726","0.20638878643512726","0.20638878643512726"
"92119","460591","460591","460591","0.2686006426811218","0.2686006426811218","0.2686006426811218"
"92140","460696","460696","460696","0.33538180589675903","0.33538180589675903","0.33538180589675903"
"92141","460701","460701","460701","0.14866963028907776","0.14866963028907776","0.14866963028907776"
"92160","460796","460796","460796","0.1545294225215912","0.1545294225215912","0.1545294225215912"
"92173","460861","460861","460861","0.25622689723968506","0.25622689723968506","0.25622689723968506"
"92183","460911","460911","460911","0.23940086364746094","0.23940086364746094","0.23940086364746094"
"92186","460926","460926","460926","0.08423454314470291","0.08423454314470291","0.08423454314470291"
"92192","460956","460956","460956","0.34014207124710083","0.34014207124710083","0.34014207124710083"
"92211","461051","461051","461051","0.20715759694576263","0.20715759694576263","0.20715759694576263"
"92218","461086","461086","461086","0.19864551723003387","0.19864551723003387","0.19864551723003387"
"92234","461166","461166","461166","0.10514494776725769","0.10514494776725769","0.10514494776725769"
"92236","461176","461176","461176","0.20688948035240173","0.20688948035240173","0.20688948035240173"
"92253","461261","461261","461261","0.19954317808151245","0.19954317808151245","0.19954317808151245"
"92266","461326","461326","461326","0.2513837218284607","0.2513837218284607","0.2513837218284607"
"92297","461481","461481","461481","0.3270435929298401","0.3270435929298401","0.3270435929298401"
"92307","461531","461531","461531","0.20112428069114685","0.20112428069114685","0.20112428069114685"
"92312","461556","461556","461556","0.215694397687912","0.215694397687912","0.215694397687912"
"92325","461621","461621","461621","0.2985289394855499","0.2985289394855499","0.2985289394855499"
"92330","461646","461646","461646","0.14896976947784424","0.14896976947784424","0.14896976947784424"
"92349","461741","461741","461741","0.23736637830734253","0.23736637830734253","0.23736637830734253"
"92351","461751","461751","461751","0.49541938304901123","0.49541938304901123","0.49541938304901123"
"92352","461756","461756","461756","0.16088446974754333","0.16088446974754333","0.16088446974754333"
"92367","461831","461831","461831","0.15929055213928223","0.15929055213928223","0.15929055213928223"
"92393","461961","461961","461961","0.24322743713855743","0.24322743713855743","0.24322743713855743"
"92395","461971","461971","461971","0.11283951997756958","0.11283951997756958","0.11283951997756958"
"92406","462026","462026","462026","0.12025229632854462","0.12025229632854462","0.12025229632854462"
"92456","462276","462276","462276","0.1262902021408081","0.1262902021408081","0.1262902021408081"
"92458","462286","462286","462286","0.31191688776016235","0.31191688776016235","0.31191688776016235"
"92464","462316","462316","462316","0.1254727691411972","0.1254727691411972","0.1254727691411972"
"92471","462351","462351","462351","0.29562896490097046","0.29562896490097046","0.29562896490097046"
"92499","462491","462491","462491","0.1659037172794342","0.1659037172794342","0.1659037172794342"
"92519","462591","462591","462591","0.1346568763256073","0.1346568763256073","0.1346568763256073"
"92536","462676","462676","462676","0.36763691902160645","0.36763691902160645","0.36763691902160645"
"92583","462911","462911","462911","0.3356684744358063","0.3356684744358063","0.3356684744358063"
"92606","463026","463026","463026","0.2854839265346527","0.2854839265346527","0.2854839265346527"
"92613","463061","463061","463061","0.2218906730413437","0.2218906730413437","0.2218906730413437"
"92633","463161","463161","463161","0.11009577661752701","0.11009577661752701","0.11009577661752701"
"92636","463176","463176","463176","0.41396525502204895","0.41396525502204895","0.41396525502204895"
"92638","463186","463186","463186","0.20374123752117157","0.20374123752117157","0.20374123752117157"
"92646","463226","463226","463226","0.12573650479316711","0.12573650479316711","0.12573650479316711"
"92649","463241","463241","463241","0.3220455050468445","0.3220455050468445","0.3220455050468445"
"92658","463286","463286","463286","0.2983540892601013","0.2983540892601013","0.2983540892601013"
"92676","463376","463376","463376","0.2850733697414398","0.2850733697414398","0.2850733697414398"
"92680","463396","463396","463396","0.3209063708782196","0.3209063708782196","0.3209063708782196"
"92688","463436","463436","463436","0.5425518155097961","0.5425518155097961","0.5425518155097961"
"92689","463441","463441","463441","0.20474734902381897","0.20474734902381897","0.20474734902381897"
"92699","463491","463491","463491","0.27221348881721497","0.27221348881721497","0.27221348881721497"
"92714","463566","463566","463566","0.24204611778259277","0.24204611778259277","0.24204611778259277"
"92720","463596","463596","463596","0.27520331740379333","0.27520331740379333","0.27520331740379333"
"92725","463621","463621","463621","0.3787621855735779","0.3787621855735779","0.3787621855735779"
"92729","463641","463641","463641","0.08036865293979645","0.08036865293979645","0.08036865293979645"
"92756","463776","463776","463776","0.3356323838233948","0.3356323838233948","0.3356323838233948"
"92787","463931","463931","463931","0.40260839462280273","0.40260839462280273","0.40260839462280273"
"92796","463976","463976","463976","0.13548541069030762","0.13548541069030762","0.13548541069030762"
"92817","464081","464081","464081","0.17260117828845978","0.17260117828845978","0.17260117828845978"
"92819","464091","464091","464091","0.12850847840309143","0.12850847840309143","0.12850847840309143"
"92838","464186","464186","464186","0.22147536277770996","0.22147536277770996","0.22147536277770996"
"92847","464231","464231","464231","0.10764220356941223","0.10764220356941223","0.10764220356941223"
"92868","464336","464336","464336","0.15469549596309662","0.15469549596309662","0.15469549596309662"
"92875","464371","464371","464371","0.21284613013267517","0.21284613013267517","0.21284613013267517"
"92883","464411","464411","464411","0.3708486258983612","0.3708486258983612","0.3708486258983612"
"92890","464446","464446","464446","0.22740036249160767","0.22740036249160767","0.22740036249160767"
"92899","464491","464491","464491","0.19151070713996887","0.19151070713996887","0.19151070713996887"
"92907","464531","464531","464531","0.2841896116733551","0.2841896116733551","0.2841896116733551"
"92917","464581","464581","464581","0.19547726213932037","0.19547726213932037","0.19547726213932037"
"92924","464616","464616","464616","0.13403353095054626","0.13403353095054626","0.13403353095054626"
"92933","464661","464661","464661","0.20141257345676422","0.20141257345676422","0.20141257345676422"
"92952","464756","464756","464756","0.2414855659008026","0.2414855659008026","0.2414855659008026"
"92956","464776","464776","464776","0.15320153534412384","0.15320153534412384","0.15320153534412384"
"92989","464941","464941","464941","0.11204887181520462","0.11204887181520462","0.11204887181520462"
"93004","465016","465016","465016","0.191129669547081","0.191129669547081","0.191129669547081"
"93008","465036","465036","465036","0.17040148377418518","0.17040148377418518","0.17040148377418518"
"93032","465156","465156","465156","0.1962469518184662","0.1962469518184662","0.1962469518184662"
"93082","465406","465406","465406","0.3527819514274597","0.3527819514274597","0.3527819514274597"
"93084","465416","465416","465416","0.11685477197170258","0.11685477197170258","0.11685477197170258"
"93091","465451","465451","465451","0.21560531854629517","0.21560531854629517","0.21560531854629517"
"93094","465466","465466","465466","0.238202765583992","0.238202765583992","0.238202765583992"
"93114","465566","465566","465566","0.1919623613357544","0.1919623613357544","0.1919623613357544"
"93116","465576","465576","465576","0.2538340389728546","0.2538340389728546","0.2538340389728546"
"93127","465631","465631","465631","0.24269656836986542","0.24269656836986542","0.24269656836986542"
"93155","465771","465771","465771","0.16423344612121582","0.16423344612121582","0.16423344612121582"
"93172","465856","465856","465856","0.24665188789367676","0.24665188789367676","0.24665188789367676"
"93177","465881","465881","465881","0.29555222392082214","0.29555222392082214","0.29555222392082214"
"93180","465896","465896","465896","0.08686431497335434","0.08686431497335434","0.08686431497335434"
"93211","466051","466051","466051","0.11870516091585159","0.11870516091585159","0.11870516091585159"
"93220","466096","466096","466096","0.5990463495254517","0.5990463495254517","0.5990463495254517"
"93226","466126","466126","466126","0.3104255795478821","0.3104255795478821","0.3104255795478821"
"93231","466151","466151","466151","0.3899417519569397","0.3899417519569397","0.3899417519569397"
"93248","466236","466236","466236","0.11602733284235","0.11602733284235","0.11602733284235"
"93252","466256","466256","466256","0.22380512952804565","0.22380512952804565","0.22380512952804565"
"93283","466411","466411","466411","0.2376520037651062","0.2376520037651062","0.2376520037651062"
"93287","466431","466431","466431","0.24199792742729187","0.24199792742729187","0.24199792742729187"
"93325","466621","466621","466621","0.2536059617996216","0.2536059617996216","0.2536059617996216"
"93333","466661","466661","466661","0.2308109998703003","0.2308109998703003","0.2308109998703003"
"93338","466686","466686","466686","0.11805778741836548","0.11805778741836548","0.11805778741836548"
"93339","466691","466691","466691","0.1709170639514923","0.1709170639514923","0.1709170639514923"
"93367","466831","466831","466831","0.15733185410499573","0.15733185410499573","0.15733185410499573"
"93388","466936","466936","466936","0.15203642845153809","0.15203642845153809","0.15203642845153809"
"93400","466996","466996","466996","0.21327051520347595","0.21327051520347595","0.21327051520347595"
"93413","467061","467061","467061","0.10078894346952438","0.10078894346952438","0.10078894346952438"
"93433","467161","467161","467161","0.21773627400398254","0.21773627400398254","0.21773627400398254"
"93436","467176","467176","467176","0.38114050030708313","0.38114050030708313","0.38114050030708313"
"93465","467321","467321","467321","0.3364546298980713","0.3364546298980713","0.3364546298980713"
"93518","467586","467586","467586","0.19165556132793427","0.19165556132793427","0.19165556132793427"
"93520","467596","467596","467596","0.1776489019393921","0.1776489019393921","0.1776489019393921"
"93535","467671","467671","467671","0.338982492685318","0.338982492685318","0.338982492685318"
"93558","467786","467786","467786","0.2934802770614624","0.2934802770614624","0.2934802770614624"
"93579","467891","467891","467891","0.16426274180412292","0.16426274180412292","0.16426274180412292"
"93585","467921","467921","467921","0.3532015383243561","0.3532015383243561","0.3532015383243561"
"93590","467946","467946","467946","0.5091518759727478","0.5091518759727478","0.5091518759727478"
"93602","468006","468006","468006","0.38711369037628174","0.38711369037628174","0.38711369037628174"
"93607","468031","468031","468031","0.47477471828460693","0.47477471828460693","0.47477471828460693"
"93609","468041","468041","468041","0.2893454432487488","0.2893454432487488","0.2893454432487488"
"93612","468056","468056","468056","0.36356320977211","0.36356320977211","0.36356320977211"
"93619","468091","468091","468091","0.30032432079315186","0.30032432079315186","0.30032432079315186"
"93626","468126","468126","468126","0.14346051216125488","0.14346051216125488","0.14346051216125488"
"93629","468141","468141","468141","0.10665343701839447","0.10665343701839447","0.10665343701839447"
"93632","468156","468156","468156","0.2729228734970093","0.2729228734970093","0.2729228734970093"
"93634","468166","468166","468166","0.18973876535892487","0.18973876535892487","0.18973876535892487"
"93638","468186","468186","468186","0.15457779169082642","0.15457779169082642","0.15457779169082642"
"93655","468271","468271","468271","0.17567244172096252","0.17567244172096252","0.17567244172096252"
"93666","468326","468326","468326","0.4192710220813751","0.4192710220813751","0.4192710220813751"
"93700","468496","468496","468496","0.202652707695961","0.202652707695961","0.202652707695961"
"93702","468506","468506","468506","0.13056309521198273","0.13056309521198273","0.13056309521198273"
"93718","468586","468586","468586","0.1646784245967865","0.1646784245967865","0.1646784245967865"
"93730","468646","468646","468646","0.18324080109596252","0.18324080109596252","0.18324080109596252"
"93740","468696","468696","468696","0.2449285387992859","0.2449285387992859","0.2449285387992859"
"93758","468786","468786","468786","0.4196926951408386","0.4196926951408386","0.4196926951408386"
"93773","468861","468861","468861","0.20178070664405823","0.20178070664405823","0.20178070664405823"
"93774","468866","468866","468866","0.2995564937591553","0.2995564937591553","0.2995564937591553"
"93782","468906","468906","468906","0.24595700204372406","0.24595700204372406","0.24595700204372406"
"93813","469061","469061","469061","0.2676485478878021","0.2676485478878021","0.2676485478878021"
"93822","469106","469106","469106","0.13458511233329773","0.13458511233329773","0.13458511233329773"
"93841","469201","469201","469201","0.16098979115486145","0.16098979115486145","0.16098979115486145"
"93860","469296","469296","469296","0.1682005226612091","0.1682005226612091","0.1682005226612091"
"93861","469301","469301","469301","0.24918347597122192","0.24918347597122192","0.24918347597122192"
"93863","469311","469311","469311","0.2004341036081314","0.2004341036081314","0.2004341036081314"
"93866","469326","469326","469326","0.2096198946237564","0.2096198946237564","0.2096198946237564"
"93867","469331","469331","469331","0.14948077499866486","0.14948077499866486","0.14948077499866486"
"93871","469351","469351","469351","0.213674396276474","0.213674396276474","0.213674396276474"
"93877","469381","469381","469381","0.41622424125671387","0.41622424125671387","0.41622424125671387"
"93901","469501","469501","469501","0.2562808096408844","0.2562808096408844","0.2562808096408844"
"93911","469551","469551","469551","0.08240092545747757","0.08240092545747757","0.08240092545747757"
"93917","469581","469581","469581","0.21142354607582092","0.21142354607582092","0.21142354607582092"
"93922","469606","469606","469606","0.17583730816841125","0.17583730816841125","0.17583730816841125"
"93925","469621","469621","469621","0.2621837258338928","0.2621837258338928","0.2621837258338928"
"93934","469666","469666","469666","0.3606131970882416","0.3606131970882416","0.3606131970882416"
"93937","469681","469681","469681","0.11040174961090088","0.11040174961090088","0.11040174961090088"
"93965","469821","469821","469821","0.417990505695343","0.417990505695343","0.417990505695343"
"93974","469866","469866","469866","0.22528493404388428","0.22528493404388428","0.22528493404388428"
"93980","469896","469896","469896","0.23251120746135712","0.23251120746135712","0.23251120746135712"
"94014","470066","470066","470066","0.15896478295326233","0.15896478295326233","0.15896478295326233"
"94020","470096","470096","470096","0.2086620330810547","0.2086620330810547","0.2086620330810547"
"94023","470111","470111","470111","0.1999552845954895","0.1999552845954895","0.1999552845954895"
"94026","470126","470126","470126","0.2779478430747986","0.2779478430747986","0.2779478430747986"
"94048","470236","470236","470236","0.25503525137901306","0.25503525137901306","0.25503525137901306"
"94056","470276","470276","470276","0.24813541769981384","0.24813541769981384","0.24813541769981384"
"94059","470291","470291","470291","0.22793160378932953","0.22793160378932953","0.22793160378932953"
"94104","470516","470516","470516","0.27895626425743103","0.27895626425743103","0.27895626425743103"
"94113","470561","470561","470561","0.37065067887306213","0.37065067887306213","0.37065067887306213"
"94124","470616","470616","470616","0.27240389585494995","0.27240389585494995","0.27240389585494995"
"94137","470681","470681","470681","0.2030908167362213","0.2030908167362213","0.2030908167362213"
"94140","470696","470696","470696","0.21813106536865234","0.21813106536865234","0.21813106536865234"
"94145","470721","470721","470721","0.2871147692203522","0.2871147692203522","0.2871147692203522"
"94147","470731","470731","470731","0.2962940037250519","0.2962940037250519","0.2962940037250519"
"94156","470776","470776","470776","0.26900142431259155","0.26900142431259155","0.26900142431259155"
"94172","470856","470856","470856","0.21207740902900696","0.21207740902900696","0.21207740902900696"
"94176","470876","470876","470876","0.247100830078125","0.247100830078125","0.247100830078125"
"94183","470911","470911","470911","0.18978939950466156","0.18978939950466156","0.18978939950466156"
"94184","470916","470916","470916","0.19284939765930176","0.19284939765930176","0.19284939765930176"
"94202","471006","471006","471006","0.187732994556427","0.187732994556427","0.187732994556427"
"94203","471011","471011","471011","0.1723290979862213","0.1723290979862213","0.1723290979862213"
"94206","471026","471026","471026","0.30260124802589417","0.30260124802589417","0.30260124802589417"
"94220","471096","471096","471096","0.33551159501075745","0.33551159501075745","0.33551159501075745"
"94260","471296","471296","471296","0.15820083022117615","0.15820083022117615","0.15820083022117615"
"94262","471306","471306","471306","0.35960227251052856","0.35960227251052856","0.35960227251052856"
"94268","471336","471336","471336","0.2335406094789505","0.2335406094789505","0.2335406094789505"
"94309","471541","471541","471541","0.36244451999664307","0.36244451999664307","0.36244451999664307"
"94323","471611","471611","471611","0.32554200291633606","0.32554200291633606","0.32554200291633606"
"94338","471686","471686","471686","0.385341614484787","0.385341614484787","0.385341614484787"
"94342","471706","471706","471706","0.18952080607414246","0.18952080607414246","0.18952080607414246"
"94362","471806","471806","471806","0.25481563806533813","0.25481563806533813","0.25481563806533813"
"94373","471861","471861","471861","0.3499516248703003","0.3499516248703003","0.3499516248703003"
"94374","471866","471866","471866","0.43486788868904114","0.43486788868904114","0.43486788868904114"
"94377","471881","471881","471881","0.35370588302612305","0.35370588302612305","0.35370588302612305"
"94378","471886","471886","471886","0.20390844345092773","0.20390844345092773","0.20390844345092773"
"94395","471971","471971","471971","0.33023837208747864","0.33023837208747864","0.33023837208747864"
"94413","472061","472061","472061","0.2729566991329193","0.2729566991329193","0.2729566991329193"
"94428","472136","472136","472136","0.3618986904621124","0.3618986904621124","0.3618986904621124"
"94436","472176","472176","472176","0.2565709054470062","0.2565709054470062","0.2565709054470062"
"94439","472191","472191","472191","0.2560845613479614","0.2560845613479614","0.2560845613479614"
"94448","472236","472236","472236","0.20928022265434265","0.20928022265434265","0.20928022265434265"
"94461","472301","472301","472301","0.31862902641296387","0.31862902641296387","0.31862902641296387"
