"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - MLM loss","run-rank0-clicks - MLM loss__MIN","run-rank0-clicks - MLM loss__MAX"
"3891","19454","19454","19454","4.532051086425781","4.532051086425781","4.532051086425781"
"3903","19514","19514","19514","4.504722595214844","4.504722595214844","4.504722595214844"
"3923","19614","19614","19614","4.013569355010986","4.013569355010986","4.013569355010986"
"3932","19659","19659","19659","4.3426513671875","4.3426513671875","4.3426513671875"
"3938","19689","19689","19689","3.7322847843170166","3.7322847843170166","3.7322847843170166"
"3975","19874","19874","19874","4.660894393920898","4.660894393920898","4.660894393920898"
"4003","20014","20014","20014","4.103927135467529","4.103927135467529","4.103927135467529"
"4014","20069","20069","20069","4.166443347930908","4.166443347930908","4.166443347930908"
"4023","20114","20114","20114","4.374049186706543","4.374049186706543","4.374049186706543"
"4073","20364","20364","20364","4.070512771606445","4.070512771606445","4.070512771606445"
"4077","20384","20384","20384","4.120939254760742","4.120939254760742","4.120939254760742"
"4081","20404","20404","20404","3.997753620147705","3.997753620147705","3.997753620147705"
"4085","20424","20424","20424","3.890367269515991","3.890367269515991","3.890367269515991"
"4110","20549","20549","20549","4.156537055969238","4.156537055969238","4.156537055969238"
"4121","20604","20604","20604","4.377580165863037","4.377580165863037","4.377580165863037"
"4131","20654","20654","20654","4.092761039733887","4.092761039733887","4.092761039733887"
"4146","20729","20729","20729","3.964984655380249","3.964984655380249","3.964984655380249"
"4154","20769","20769","20769","4.156451225280762","4.156451225280762","4.156451225280762"
"4161","20804","20804","20804","4.20596170425415","4.20596170425415","4.20596170425415"
"4177","20884","20884","20884","4.302553176879883","4.302553176879883","4.302553176879883"
"4179","20894","20894","20894","4.16367244720459","4.16367244720459","4.16367244720459"
"4223","21114","21114","21114","3.417034387588501","3.417034387588501","3.417034387588501"
"4224","21119","21119","21119","4.394299507141113","4.394299507141113","4.394299507141113"
"4237","21184","21184","21184","3.8488895893096924","3.8488895893096924","3.8488895893096924"
"4243","21214","21214","21214","3.820289373397827","3.820289373397827","3.820289373397827"
"4245","21224","21224","21224","4.379501819610596","4.379501819610596","4.379501819610596"
"4267","21334","21334","21334","3.645202398300171","3.645202398300171","3.645202398300171"
"4269","21344","21344","21344","4.451104640960693","4.451104640960693","4.451104640960693"
"4280","21399","21399","21399","3.6963953971862793","3.6963953971862793","3.6963953971862793"
"4288","21439","21439","21439","4.0553879737854","4.0553879737854","4.0553879737854"
"4301","21504","21504","21504","4.448843002319336","4.448843002319336","4.448843002319336"
"4329","21644","21644","21644","4.040903091430664","4.040903091430664","4.040903091430664"
"4335","21674","21674","21674","4.2985663414001465","4.2985663414001465","4.2985663414001465"
"4365","21824","21824","21824","3.8007419109344482","3.8007419109344482","3.8007419109344482"
"4387","21934","21934","21934","3.6103508472442627","3.6103508472442627","3.6103508472442627"
"4391","21954","21954","21954","3.8129847049713135","3.8129847049713135","3.8129847049713135"
"4405","22024","22024","22024","3.611417293548584","3.611417293548584","3.611417293548584"
"4428","22139","22139","22139","4.410081386566162","4.410081386566162","4.410081386566162"
"4432","22159","22159","22159","3.772752523422241","3.772752523422241","3.772752523422241"
"4439","22194","22194","22194","3.6923468112945557","3.6923468112945557","3.6923468112945557"
"4448","22239","22239","22239","3.7115468978881836","3.7115468978881836","3.7115468978881836"
"4453","22264","22264","22264","3.6730494499206543","3.6730494499206543","3.6730494499206543"
"4465","22324","22324","22324","3.3098809719085693","3.3098809719085693","3.3098809719085693"
"4476","22379","22379","22379","3.744183301925659","3.744183301925659","3.744183301925659"
"4491","22454","22454","22454","3.496603488922119","3.496603488922119","3.496603488922119"
"4508","22539","22539","22539","3.1630895137786865","3.1630895137786865","3.1630895137786865"
"4526","22629","22629","22629","3.414163827896118","3.414163827896118","3.414163827896118"
"4527","22634","22634","22634","4.255520820617676","4.255520820617676","4.255520820617676"
"4528","22639","22639","22639","3.5994060039520264","3.5994060039520264","3.5994060039520264"
"4532","22659","22659","22659","3.789722442626953","3.789722442626953","3.789722442626953"
"4540","22699","22699","22699","4.238849639892578","4.238849639892578","4.238849639892578"
"4543","22714","22714","22714","4.389986038208008","4.389986038208008","4.389986038208008"
"4544","22719","22719","22719","3.806333303451538","3.806333303451538","3.806333303451538"
"4545","22724","22724","22724","3.7131991386413574","3.7131991386413574","3.7131991386413574"
"4550","22749","22749","22749","3.682220697402954","3.682220697402954","3.682220697402954"
"4562","22809","22809","22809","3.663545608520508","3.663545608520508","3.663545608520508"
"4588","22939","22939","22939","3.285788059234619","3.285788059234619","3.285788059234619"
"4598","22989","22989","22989","3.806823492050171","3.806823492050171","3.806823492050171"
"4599","22994","22994","22994","3.5399129390716553","3.5399129390716553","3.5399129390716553"
"4616","23079","23079","23079","3.7970778942108154","3.7970778942108154","3.7970778942108154"
"4622","23109","23109","23109","4.22039794921875","4.22039794921875","4.22039794921875"
"4628","23139","23139","23139","3.7463676929473877","3.7463676929473877","3.7463676929473877"
"4660","23299","23299","23299","4.036985874176025","4.036985874176025","4.036985874176025"
"4670","23349","23349","23349","4.047823429107666","4.047823429107666","4.047823429107666"
"4686","23429","23429","23429","4.0292158126831055","4.0292158126831055","4.0292158126831055"
"4693","23464","23464","23464","4.1619181632995605","4.1619181632995605","4.1619181632995605"
"4697","23484","23484","23484","3.6934704780578613","3.6934704780578613","3.6934704780578613"
"4700","23499","23499","23499","3.523062229156494","3.523062229156494","3.523062229156494"
"4713","23564","23564","23564","3.9968700408935547","3.9968700408935547","3.9968700408935547"
"4730","23649","23649","23649","3.586026668548584","3.586026668548584","3.586026668548584"
"4750","23749","23749","23749","3.8288869857788086","3.8288869857788086","3.8288869857788086"
"4769","23844","23844","23844","4.201303005218506","4.201303005218506","4.201303005218506"
"4775","23874","23874","23874","3.5130198001861572","3.5130198001861572","3.5130198001861572"
"4809","24044","24044","24044","3.8622167110443115","3.8622167110443115","3.8622167110443115"
"4811","24054","24054","24054","4.152710437774658","4.152710437774658","4.152710437774658"
"4830","24149","24149","24149","3.504703998565674","3.504703998565674","3.504703998565674"
"4841","24204","24204","24204","4.075891971588135","4.075891971588135","4.075891971588135"
"4845","24224","24224","24224","3.3403713703155518","3.3403713703155518","3.3403713703155518"
"4850","24249","24249","24249","3.2990283966064453","3.2990283966064453","3.2990283966064453"
"4865","24324","24324","24324","3.16483473777771","3.16483473777771","3.16483473777771"
"4875","24374","24374","24374","3.759704351425171","3.759704351425171","3.759704351425171"
"4899","24494","24494","24494","3.8031845092773438","3.8031845092773438","3.8031845092773438"
"4906","24529","24529","24529","3.615866184234619","3.615866184234619","3.615866184234619"
"4922","24609","24609","24609","3.976097345352173","3.976097345352173","3.976097345352173"
"4927","24634","24634","24634","3.6283535957336426","3.6283535957336426","3.6283535957336426"
"4935","24674","24674","24674","3.804049015045166","3.804049015045166","3.804049015045166"
"4940","24699","24699","24699","4.051239967346191","4.051239967346191","4.051239967346191"
"4953","24764","24764","24764","3.915571451187134","3.915571451187134","3.915571451187134"
"4962","24809","24809","24809","4.519717216491699","4.519717216491699","4.519717216491699"
"4964","24819","24819","24819","2.967900037765503","2.967900037765503","2.967900037765503"
"4969","24844","24844","24844","3.5622925758361816","3.5622925758361816","3.5622925758361816"
"4970","24849","24849","24849","2.8557186126708984","2.8557186126708984","2.8557186126708984"
"4983","24914","24914","24914","3.8815834522247314","3.8815834522247314","3.8815834522247314"
"4984","24919","24919","24919","3.2686843872070312","3.2686843872070312","3.2686843872070312"
"4994","24969","24969","24969","3.3245739936828613","3.3245739936828613","3.3245739936828613"
"5001","25004","25004","25004","3.611861228942871","3.611861228942871","3.611861228942871"
"5007","25034","25034","25034","3.515920639038086","3.515920639038086","3.515920639038086"
"5029","25144","25144","25144","3.0315167903900146","3.0315167903900146","3.0315167903900146"
"5030","25149","25149","25149","3.290989637374878","3.290989637374878","3.290989637374878"
"5032","25159","25159","25159","3.917963981628418","3.917963981628418","3.917963981628418"
"5036","25179","25179","25179","3.7662572860717773","3.7662572860717773","3.7662572860717773"
"5046","25229","25229","25229","3.4316163063049316","3.4316163063049316","3.4316163063049316"
"5059","25294","25294","25294","2.860393762588501","2.860393762588501","2.860393762588501"
"5068","25339","25339","25339","3.7882258892059326","3.7882258892059326","3.7882258892059326"
"5095","25474","25474","25474","3.4471492767333984","3.4471492767333984","3.4471492767333984"
"5096","25479","25479","25479","3.2227072715759277","3.2227072715759277","3.2227072715759277"
"5100","25499","25499","25499","3.6006126403808594","3.6006126403808594","3.6006126403808594"
"5124","25619","25619","25619","3.8554630279541016","3.8554630279541016","3.8554630279541016"
"5157","25784","25784","25784","3.652292013168335","3.652292013168335","3.652292013168335"
"5165","25824","25824","25824","3.5709526538848877","3.5709526538848877","3.5709526538848877"
"5173","25864","25864","25864","3.1881203651428223","3.1881203651428223","3.1881203651428223"
"5176","25879","25879","25879","3.0761547088623047","3.0761547088623047","3.0761547088623047"
"5196","25979","25979","25979","3.548614263534546","3.548614263534546","3.548614263534546"
"5238","26189","26189","26189","3.871652603149414","3.871652603149414","3.871652603149414"
"5249","26244","26244","26244","3.9796741008758545","3.9796741008758545","3.9796741008758545"
"5254","26269","26269","26269","3.051715612411499","3.051715612411499","3.051715612411499"
"5287","26434","26434","26434","3.504136085510254","3.504136085510254","3.504136085510254"
"5293","26464","26464","26464","3.7243378162384033","3.7243378162384033","3.7243378162384033"
"5307","26534","26534","26534","3.652717351913452","3.652717351913452","3.652717351913452"
"5311","26554","26554","26554","3.071462869644165","3.071462869644165","3.071462869644165"
"5316","26579","26579","26579","3.490950345993042","3.490950345993042","3.490950345993042"
"5340","26699","26699","26699","4.34206485748291","4.34206485748291","4.34206485748291"
"5341","26704","26704","26704","3.707106351852417","3.707106351852417","3.707106351852417"
"5342","26709","26709","26709","3.3921334743499756","3.3921334743499756","3.3921334743499756"
"5349","26744","26744","26744","2.9561760425567627","2.9561760425567627","2.9561760425567627"
"5355","26774","26774","26774","3.0627663135528564","3.0627663135528564","3.0627663135528564"
"5356","26779","26779","26779","3.893308401107788","3.893308401107788","3.893308401107788"
"5370","26849","26849","26849","4.164447784423828","4.164447784423828","4.164447784423828"
"5383","26914","26914","26914","3.1799185276031494","3.1799185276031494","3.1799185276031494"
"5392","26959","26959","26959","3.2226312160491943","3.2226312160491943","3.2226312160491943"
"5394","26969","26969","26969","2.98679780960083","2.98679780960083","2.98679780960083"
"5419","27094","27094","27094","3.8898088932037354","3.8898088932037354","3.8898088932037354"
"5448","27239","27239","27239","3.6420326232910156","3.6420326232910156","3.6420326232910156"
"5457","27284","27284","27284","3.9467179775238037","3.9467179775238037","3.9467179775238037"
"5508","27539","27539","27539","3.5142319202423096","3.5142319202423096","3.5142319202423096"
"5514","27569","27569","27569","3.1672496795654297","3.1672496795654297","3.1672496795654297"
"5526","27629","27629","27629","2.96169376373291","2.96169376373291","2.96169376373291"
"5531","27654","27654","27654","3.266134738922119","3.266134738922119","3.266134738922119"
"5542","27709","27709","27709","3.3908586502075195","3.3908586502075195","3.3908586502075195"
"5597","27984","27984","27984","3.4773788452148438","3.4773788452148438","3.4773788452148438"
"5599","27994","27994","27994","3.4794857501983643","3.4794857501983643","3.4794857501983643"
"5600","27999","27999","27999","3.6901285648345947","3.6901285648345947","3.6901285648345947"
"5605","28024","28024","28024","3.794825315475464","3.794825315475464","3.794825315475464"
"5626","28129","28129","28129","3.7680134773254395","3.7680134773254395","3.7680134773254395"
"5634","28169","28169","28169","2.9031660556793213","2.9031660556793213","2.9031660556793213"
"5643","28214","28214","28214","3.337078094482422","3.337078094482422","3.337078094482422"
"5660","28299","28299","28299","4.039273738861084","4.039273738861084","4.039273738861084"
"5665","28324","28324","28324","3.0504329204559326","3.0504329204559326","3.0504329204559326"
"5672","28359","28359","28359","3.7575571537017822","3.7575571537017822","3.7575571537017822"
"5684","28419","28419","28419","3.6510660648345947","3.6510660648345947","3.6510660648345947"
"5694","28469","28469","28469","3.3698079586029053","3.3698079586029053","3.3698079586029053"
"5701","28504","28504","28504","3.154716730117798","3.154716730117798","3.154716730117798"
"5707","28534","28534","28534","3.186732530593872","3.186732530593872","3.186732530593872"
