"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - MLM loss","run-multi-task-without-debiasing - MLM loss__MIN","run-multi-task-without-debiasing - MLM loss__MAX"
"106703","533514","533514","533514","1.641599178314209","1.641599178314209","1.641599178314209"
"106730","533649","533649","533649","1.7363455295562744","1.7363455295562744","1.7363455295562744"
"106771","533854","533854","533854","1.4649949073791504","1.4649949073791504","1.4649949073791504"
"106796","533979","533979","533979","1.5315040349960327","1.5315040349960327","1.5315040349960327"
"106806","534029","534029","534029","1.8443580865859985","1.8443580865859985","1.8443580865859985"
"106809","534044","534044","534044","1.9112226963043213","1.9112226963043213","1.9112226963043213"
"106813","534064","534064","534064","2.256319522857666","2.256319522857666","2.256319522857666"
"106814","534069","534069","534069","1.8456324338912964","1.8456324338912964","1.8456324338912964"
"106817","534084","534084","534084","1.654323697090149","1.654323697090149","1.654323697090149"
"106842","534209","534209","534209","1.8661571741104126","1.8661571741104126","1.8661571741104126"
"106870","534349","534349","534349","1.9090081453323364","1.9090081453323364","1.9090081453323364"
"106872","534359","534359","534359","1.5468494892120361","1.5468494892120361","1.5468494892120361"
"106886","534429","534429","534429","1.945304274559021","1.945304274559021","1.945304274559021"
"106887","534434","534434","534434","1.7720980644226074","1.7720980644226074","1.7720980644226074"
"106890","534449","534449","534449","2.139768362045288","2.139768362045288","2.139768362045288"
"106908","534539","534539","534539","1.707561731338501","1.707561731338501","1.707561731338501"
"106942","534709","534709","534709","1.7412117719650269","1.7412117719650269","1.7412117719650269"
"106957","534784","534784","534784","2.076744556427002","2.076744556427002","2.076744556427002"
"106967","534834","534834","534834","1.995100975036621","1.995100975036621","1.995100975036621"
"106968","534839","534839","534839","2.446979284286499","2.446979284286499","2.446979284286499"
"106972","534859","534859","534859","1.9551105499267578","1.9551105499267578","1.9551105499267578"
"106975","534874","534874","534874","1.5931284427642822","1.5931284427642822","1.5931284427642822"
"106976","534879","534879","534879","1.7564555406570435","1.7564555406570435","1.7564555406570435"
"106980","534899","534899","534899","1.549702763557434","1.549702763557434","1.549702763557434"
"106991","534954","534954","534954","1.8482924699783325","1.8482924699783325","1.8482924699783325"
"106992","534959","534959","534959","1.4299988746643066","1.4299988746643066","1.4299988746643066"
"106995","534974","534974","534974","1.6489604711532593","1.6489604711532593","1.6489604711532593"
"106999","534994","534994","534994","1.6032235622406006","1.6032235622406006","1.6032235622406006"
"107014","535069","535069","535069","2.4621353149414062","2.4621353149414062","2.4621353149414062"
"107047","535234","535234","535234","1.5505037307739258","1.5505037307739258","1.5505037307739258"
"107085","535424","535424","535424","1.733186960220337","1.733186960220337","1.733186960220337"
"107124","535619","535619","535619","1.9563156366348267","1.9563156366348267","1.9563156366348267"
"107139","535694","535694","535694","2.058703899383545","2.058703899383545","2.058703899383545"
"107148","535739","535739","535739","1.5166823863983154","1.5166823863983154","1.5166823863983154"
"107185","535924","535924","535924","2.065725564956665","2.065725564956665","2.065725564956665"
"107194","535969","535969","535969","1.7487454414367676","1.7487454414367676","1.7487454414367676"
"107221","536104","536104","536104","1.778755784034729","1.778755784034729","1.778755784034729"
"107222","536109","536109","536109","1.2345548868179321","1.2345548868179321","1.2345548868179321"
"107223","536114","536114","536114","1.657763957977295","1.657763957977295","1.657763957977295"
"107243","536214","536214","536214","1.4933542013168335","1.4933542013168335","1.4933542013168335"
"107250","536249","536249","536249","1.835888385772705","1.835888385772705","1.835888385772705"
"107265","536324","536324","536324","1.5831925868988037","1.5831925868988037","1.5831925868988037"
"107277","536384","536384","536384","1.4880344867706299","1.4880344867706299","1.4880344867706299"
"107335","536674","536674","536674","1.3617664575576782","1.3617664575576782","1.3617664575576782"
"107374","536869","536869","536869","1.5887925624847412","1.5887925624847412","1.5887925624847412"
"107378","536889","536889","536889","1.263823390007019","1.263823390007019","1.263823390007019"
"107388","536939","536939","536939","1.9080528020858765","1.9080528020858765","1.9080528020858765"
"107400","536999","536999","536999","1.9333268404006958","1.9333268404006958","1.9333268404006958"
"107428","537139","537139","537139","1.582789421081543","1.582789421081543","1.582789421081543"
"107430","537149","537149","537149","1.587432622909546","1.587432622909546","1.587432622909546"
"107433","537164","537164","537164","1.9563533067703247","1.9563533067703247","1.9563533067703247"
"107452","537259","537259","537259","1.8755301237106323","1.8755301237106323","1.8755301237106323"
"107487","537434","537434","537434","1.700020432472229","1.700020432472229","1.700020432472229"
"107496","537479","537479","537479","1.0028072595596313","1.0028072595596313","1.0028072595596313"
"107531","537654","537654","537654","1.7071399688720703","1.7071399688720703","1.7071399688720703"
"107541","537704","537704","537704","1.141859769821167","1.141859769821167","1.141859769821167"
"107557","537784","537784","537784","2.125906467437744","2.125906467437744","2.125906467437744"
"107572","537859","537859","537859","1.6291216611862183","1.6291216611862183","1.6291216611862183"
"107577","537884","537884","537884","2.0336990356445312","2.0336990356445312","2.0336990356445312"
"107579","537894","537894","537894","1.8006131649017334","1.8006131649017334","1.8006131649017334"
"107581","537904","537904","537904","1.022110939025879","1.022110939025879","1.022110939025879"
"107590","537949","537949","537949","1.4549909830093384","1.4549909830093384","1.4549909830093384"
"107605","538024","538024","538024","1.5347537994384766","1.5347537994384766","1.5347537994384766"
"107612","538059","538059","538059","1.639529824256897","1.639529824256897","1.639529824256897"
"107619","538094","538094","538094","1.642350673675537","1.642350673675537","1.642350673675537"
"107629","538144","538144","538144","1.7229549884796143","1.7229549884796143","1.7229549884796143"
"107683","538414","538414","538414","2.231372833251953","2.231372833251953","2.231372833251953"
"107693","538464","538464","538464","1.7839808464050293","1.7839808464050293","1.7839808464050293"
"107705","538524","538524","538524","1.873586654663086","1.873586654663086","1.873586654663086"
"107720","538599","538599","538599","1.7379183769226074","1.7379183769226074","1.7379183769226074"
"107735","538674","538674","538674","1.788840413093567","1.788840413093567","1.788840413093567"
"107740","538699","538699","538699","1.5838171243667603","1.5838171243667603","1.5838171243667603"
"107742","538709","538709","538709","1.5330588817596436","1.5330588817596436","1.5330588817596436"
"107756","538779","538779","538779","1.7354702949523926","1.7354702949523926","1.7354702949523926"
"107765","538824","538824","538824","1.9227570295333862","1.9227570295333862","1.9227570295333862"
"107769","538844","538844","538844","1.8972305059432983","1.8972305059432983","1.8972305059432983"
"107803","539014","539014","539014","1.846023440361023","1.846023440361023","1.846023440361023"
"107804","539019","539019","539019","2.1067070960998535","2.1067070960998535","2.1067070960998535"
"107806","539029","539029","539029","1.4834316968917847","1.4834316968917847","1.4834316968917847"
"107814","539069","539069","539069","1.8979676961898804","1.8979676961898804","1.8979676961898804"
"107852","539259","539259","539259","2.0674097537994385","2.0674097537994385","2.0674097537994385"
"107860","539299","539299","539299","1.474482774734497","1.474482774734497","1.474482774734497"
"107872","539359","539359","539359","1.5376001596450806","1.5376001596450806","1.5376001596450806"
"107876","539379","539379","539379","1.5579050779342651","1.5579050779342651","1.5579050779342651"
"107886","539429","539429","539429","1.445838451385498","1.445838451385498","1.445838451385498"
"107894","539469","539469","539469","2.1997973918914795","2.1997973918914795","2.1997973918914795"
"107897","539484","539484","539484","1.4821745157241821","1.4821745157241821","1.4821745157241821"
"107910","539549","539549","539549","1.8391220569610596","1.8391220569610596","1.8391220569610596"
"107921","539604","539604","539604","1.9486918449401855","1.9486918449401855","1.9486918449401855"
"107930","539649","539649","539649","1.833292841911316","1.833292841911316","1.833292841911316"
"107939","539694","539694","539694","2.2060015201568604","2.2060015201568604","2.2060015201568604"
"107942","539709","539709","539709","2.013406276702881","2.013406276702881","2.013406276702881"
"107948","539739","539739","539739","1.7498925924301147","1.7498925924301147","1.7498925924301147"
"107952","539759","539759","539759","1.0698246955871582","1.0698246955871582","1.0698246955871582"
"107953","539764","539764","539764","1.3688938617706299","1.3688938617706299","1.3688938617706299"
"107968","539839","539839","539839","1.6273361444473267","1.6273361444473267","1.6273361444473267"
"107982","539909","539909","539909","1.445647120475769","1.445647120475769","1.445647120475769"
"107992","539959","539959","539959","1.9127631187438965","1.9127631187438965","1.9127631187438965"
"107998","539989","539989","539989","1.002842903137207","1.002842903137207","1.002842903137207"
"108004","540019","540019","540019","2.0286073684692383","2.0286073684692383","2.0286073684692383"
"108046","540229","540229","540229","1.7752106189727783","1.7752106189727783","1.7752106189727783"
"108047","540234","540234","540234","2.1150028705596924","2.1150028705596924","2.1150028705596924"
"108060","540299","540299","540299","1.2276864051818848","1.2276864051818848","1.2276864051818848"
"108088","540439","540439","540439","1.3856755495071411","1.3856755495071411","1.3856755495071411"
"108116","540579","540579","540579","2.061555862426758","2.061555862426758","2.061555862426758"
"108122","540609","540609","540609","1.2368521690368652","1.2368521690368652","1.2368521690368652"
"108127","540634","540634","540634","1.3790342807769775","1.3790342807769775","1.3790342807769775"
"108130","540649","540649","540649","1.9051536321640015","1.9051536321640015","1.9051536321640015"
"108146","540729","540729","540729","1.8326034545898438","1.8326034545898438","1.8326034545898438"
"108163","540814","540814","540814","1.9008796215057373","1.9008796215057373","1.9008796215057373"
"108195","540974","540974","540974","1.9681257009506226","1.9681257009506226","1.9681257009506226"
"108215","541074","541074","541074","1.5818644762039185","1.5818644762039185","1.5818644762039185"
"108229","541144","541144","541144","1.4876997470855713","1.4876997470855713","1.4876997470855713"
"108234","541169","541169","541169","1.589791178703308","1.589791178703308","1.589791178703308"
"108258","541289","541289","541289","1.390607237815857","1.390607237815857","1.390607237815857"
"108259","541294","541294","541294","2.019904613494873","2.019904613494873","2.019904613494873"
"108266","541329","541329","541329","1.908410668373108","1.908410668373108","1.908410668373108"
"108285","541424","541424","541424","1.4490859508514404","1.4490859508514404","1.4490859508514404"
"108292","541459","541459","541459","1.8192640542984009","1.8192640542984009","1.8192640542984009"
"108314","541569","541569","541569","1.9590483903884888","1.9590483903884888","1.9590483903884888"
"108316","541579","541579","541579","1.4986501932144165","1.4986501932144165","1.4986501932144165"
"108370","541849","541849","541849","1.7387595176696777","1.7387595176696777","1.7387595176696777"
"108374","541869","541869","541869","1.634169101715088","1.634169101715088","1.634169101715088"
"108382","541909","541909","541909","1.013795018196106","1.013795018196106","1.013795018196106"
"108401","542004","542004","542004","1.6707571744918823","1.6707571744918823","1.6707571744918823"
"108402","542009","542009","542009","1.931967854499817","1.931967854499817","1.931967854499817"
"108405","542024","542024","542024","2.3913652896881104","2.3913652896881104","2.3913652896881104"
"108422","542109","542109","542109","1.484467625617981","1.484467625617981","1.484467625617981"
"108430","542149","542149","542149","1.7039095163345337","1.7039095163345337","1.7039095163345337"
"108433","542164","542164","542164","1.6839672327041626","1.6839672327041626","1.6839672327041626"
"108438","542189","542189","542189","1.9999167919158936","1.9999167919158936","1.9999167919158936"
"108460","542299","542299","542299","1.6393088102340698","1.6393088102340698","1.6393088102340698"
"108464","542319","542319","542319","1.4858801364898682","1.4858801364898682","1.4858801364898682"
"108469","542344","542344","542344","1.8265173435211182","1.8265173435211182","1.8265173435211182"
"108470","542349","542349","542349","2.0506467819213867","2.0506467819213867","2.0506467819213867"
"108478","542389","542389","542389","1.9879446029663086","1.9879446029663086","1.9879446029663086"
"108484","542419","542419","542419","1.2534791231155396","1.2534791231155396","1.2534791231155396"
"108485","542424","542424","542424","1.5989850759506226","1.5989850759506226","1.5989850759506226"
"108508","542539","542539","542539","1.7776739597320557","1.7776739597320557","1.7776739597320557"
"108534","542669","542669","542669","1.3341667652130127","1.3341667652130127","1.3341667652130127"
"108594","542969","542969","542969","1.4939517974853516","1.4939517974853516","1.4939517974853516"
"108596","542979","542979","542979","1.752740502357483","1.752740502357483","1.752740502357483"
"108607","543034","543034","543034","1.838304877281189","1.838304877281189","1.838304877281189"
"108618","543089","543089","543089","1.3931165933609009","1.3931165933609009","1.3931165933609009"
"108627","543134","543134","543134","2.051518201828003","2.051518201828003","2.051518201828003"
"108637","543184","543184","543184","1.5423411130905151","1.5423411130905151","1.5423411130905151"
"108660","543299","543299","543299","1.8192228078842163","1.8192228078842163","1.8192228078842163"
"108673","543364","543364","543364","1.5787433385849","1.5787433385849","1.5787433385849"
"108683","543414","543414","543414","1.9458342790603638","1.9458342790603638","1.9458342790603638"
"108689","543444","543444","543444","1.903489351272583","1.903489351272583","1.903489351272583"
"108715","543574","543574","543574","1.199746012687683","1.199746012687683","1.199746012687683"
"108716","543579","543579","543579","1.4764512777328491","1.4764512777328491","1.4764512777328491"
"108726","543629","543629","543629","2.140756845474243","2.140756845474243","2.140756845474243"
"108730","543649","543649","543649","1.904195785522461","1.904195785522461","1.904195785522461"
"108732","543659","543659","543659","1.9086236953735352","1.9086236953735352","1.9086236953735352"
"108741","543704","543704","543704","1.6950974464416504","1.6950974464416504","1.6950974464416504"
"108746","543729","543729","543729","1.348038673400879","1.348038673400879","1.348038673400879"
"108772","543859","543859","543859","1.8332688808441162","1.8332688808441162","1.8332688808441162"
"108831","544154","544154","544154","1.7451443672180176","1.7451443672180176","1.7451443672180176"
"108876","544379","544379","544379","1.6572529077529907","1.6572529077529907","1.6572529077529907"
"108881","544404","544404","544404","1.3516883850097656","1.3516883850097656","1.3516883850097656"
"108889","544444","544444","544444","1.6474357843399048","1.6474357843399048","1.6474357843399048"
"108909","544544","544544","544544","2.153639078140259","2.153639078140259","2.153639078140259"
"108912","544559","544559","544559","1.9302952289581299","1.9302952289581299","1.9302952289581299"
"108915","544574","544574","544574","1.5983866453170776","1.5983866453170776","1.5983866453170776"
"108922","544609","544609","544609","1.3064749240875244","1.3064749240875244","1.3064749240875244"
"108925","544624","544624","544624","2.1043546199798584","2.1043546199798584","2.1043546199798584"
"108929","544644","544644","544644","1.4226748943328857","1.4226748943328857","1.4226748943328857"
"108930","544649","544649","544649","1.6547904014587402","1.6547904014587402","1.6547904014587402"
"108933","544664","544664","544664","1.703109622001648","1.703109622001648","1.703109622001648"
"108935","544674","544674","544674","2.1223130226135254","2.1223130226135254","2.1223130226135254"
"108937","544684","544684","544684","1.441024661064148","1.441024661064148","1.441024661064148"
"108940","544699","544699","544699","1.8080523014068604","1.8080523014068604","1.8080523014068604"
"108946","544729","544729","544729","1.1367343664169312","1.1367343664169312","1.1367343664169312"
"108948","544739","544739","544739","1.593698263168335","1.593698263168335","1.593698263168335"
"108974","544869","544869","544869","1.6095316410064697","1.6095316410064697","1.6095316410064697"
"109032","545159","545159","545159","1.8002994060516357","1.8002994060516357","1.8002994060516357"
"109038","545189","545189","545189","1.5712883472442627","1.5712883472442627","1.5712883472442627"
"109087","545434","545434","545434","1.3433456420898438","1.3433456420898438","1.3433456420898438"
"109108","545539","545539","545539","1.8485219478607178","1.8485219478607178","1.8485219478607178"
"109130","545649","545649","545649","1.2107601165771484","1.2107601165771484","1.2107601165771484"
"109145","545724","545724","545724","2.151257038116455","2.151257038116455","2.151257038116455"
"109147","545734","545734","545734","1.6597236394882202","1.6597236394882202","1.6597236394882202"
"109182","545909","545909","545909","1.6631460189819336","1.6631460189819336","1.6631460189819336"
"109190","545949","545949","545949","2.0433783531188965","2.0433783531188965","2.0433783531188965"
"109220","546099","546099","546099","1.466030478477478","1.466030478477478","1.466030478477478"
"109223","546114","546114","546114","1.895155429840088","1.895155429840088","1.895155429840088"
"109247","546234","546234","546234","1.4793940782546997","1.4793940782546997","1.4793940782546997"
"109252","546259","546259","546259","2.2301690578460693","2.2301690578460693","2.2301690578460693"
"109274","546369","546369","546369","2.2286782264709473","2.2286782264709473","2.2286782264709473"
"109290","546449","546449","546449","1.5884774923324585","1.5884774923324585","1.5884774923324585"
"109302","546509","546509","546509","2.0283091068267822","2.0283091068267822","2.0283091068267822"
"109328","546639","546639","546639","1.4790985584259033","1.4790985584259033","1.4790985584259033"
"109333","546664","546664","546664","1.802694320678711","1.802694320678711","1.802694320678711"
"109349","546744","546744","546744","1.3789241313934326","1.3789241313934326","1.3789241313934326"
"109364","546819","546819","546819","1.7329418659210205","1.7329418659210205","1.7329418659210205"
"109373","546864","546864","546864","2.133543014526367","2.133543014526367","2.133543014526367"
"109374","546869","546869","546869","1.6795449256896973","1.6795449256896973","1.6795449256896973"
"109378","546889","546889","546889","1.7539633512496948","1.7539633512496948","1.7539633512496948"
"109386","546929","546929","546929","1.8564367294311523","1.8564367294311523","1.8564367294311523"
"109387","546934","546934","546934","2.1515960693359375","2.1515960693359375","2.1515960693359375"
"109390","546949","546949","546949","1.1931098699569702","1.1931098699569702","1.1931098699569702"
"109401","547004","547004","547004","1.2817509174346924","1.2817509174346924","1.2817509174346924"
"109412","547059","547059","547059","2.0161921977996826","2.0161921977996826","2.0161921977996826"
"109428","547139","547139","547139","1.6474610567092896","1.6474610567092896","1.6474610567092896"
"109436","547179","547179","547179","1.5063896179199219","1.5063896179199219","1.5063896179199219"
"109454","547269","547269","547269","1.3716671466827393","1.3716671466827393","1.3716671466827393"
"109465","547324","547324","547324","1.9094027280807495","1.9094027280807495","1.9094027280807495"
"109522","547609","547609","547609","1.8463622331619263","1.8463622331619263","1.8463622331619263"
"109525","547624","547624","547624","2.1064083576202393","2.1064083576202393","2.1064083576202393"
"109542","547709","547709","547709","1.7070488929748535","1.7070488929748535","1.7070488929748535"
"109570","547849","547849","547849","1.7913728952407837","1.7913728952407837","1.7913728952407837"
"109588","547939","547939","547939","1.4113268852233887","1.4113268852233887","1.4113268852233887"
"109611","548054","548054","548054","0.8487620949745178","0.8487620949745178","0.8487620949745178"
"109616","548079","548079","548079","1.554497241973877","1.554497241973877","1.554497241973877"
"109634","548169","548169","548169","1.8427752256393433","1.8427752256393433","1.8427752256393433"
"109667","548334","548334","548334","1.8654550313949585","1.8654550313949585","1.8654550313949585"
"109689","548444","548444","548444","1.805696725845337","1.805696725845337","1.805696725845337"
"109717","548584","548584","548584","1.6111804246902466","1.6111804246902466","1.6111804246902466"
"109733","548664","548664","548664","1.9151710271835327","1.9151710271835327","1.9151710271835327"
"109748","548739","548739","548739","1.896422266960144","1.896422266960144","1.896422266960144"
"109760","548799","548799","548799","1.8416773080825806","1.8416773080825806","1.8416773080825806"
"109770","548849","548849","548849","1.603057861328125","1.603057861328125","1.603057861328125"
"109782","548909","548909","548909","1.3731275796890259","1.3731275796890259","1.3731275796890259"
"109789","548944","548944","548944","1.7237493991851807","1.7237493991851807","1.7237493991851807"
"109797","548984","548984","548984","1.8814994096755981","1.8814994096755981","1.8814994096755981"
"109798","548989","548989","548989","1.906427264213562","1.906427264213562","1.906427264213562"
"109806","549029","549029","549029","1.6026314496994019","1.6026314496994019","1.6026314496994019"
"109811","549054","549054","549054","1.6997008323669434","1.6997008323669434","1.6997008323669434"
"109818","549089","549089","549089","1.6562641859054565","1.6562641859054565","1.6562641859054565"
"109819","549094","549094","549094","1.5250554084777832","1.5250554084777832","1.5250554084777832"
"109828","549139","549139","549139","2.0972983837127686","2.0972983837127686","2.0972983837127686"
"109884","549419","549419","549419","2.18778657913208","2.18778657913208","2.18778657913208"
"109885","549424","549424","549424","1.8925505876541138","1.8925505876541138","1.8925505876541138"
"109925","549624","549624","549624","1.0211066007614136","1.0211066007614136","1.0211066007614136"
"109942","549709","549709","549709","1.6877654790878296","1.6877654790878296","1.6877654790878296"
"109946","549729","549729","549729","1.3452785015106201","1.3452785015106201","1.3452785015106201"
"109984","549919","549919","549919","2.0861728191375732","2.0861728191375732","2.0861728191375732"
"109988","549939","549939","549939","1.8072575330734253","1.8072575330734253","1.8072575330734253"
"110009","550044","550044","550044","1.3100779056549072","1.3100779056549072","1.3100779056549072"
"110034","550169","550169","550169","1.665866494178772","1.665866494178772","1.665866494178772"
"110038","550189","550189","550189","2.0412304401397705","2.0412304401397705","2.0412304401397705"
"110043","550214","550214","550214","1.769636631011963","1.769636631011963","1.769636631011963"
"110046","550229","550229","550229","1.6377683877944946","1.6377683877944946","1.6377683877944946"
"110067","550334","550334","550334","1.9414888620376587","1.9414888620376587","1.9414888620376587"
"110077","550384","550384","550384","1.6196417808532715","1.6196417808532715","1.6196417808532715"
"110088","550439","550439","550439","1.8388324975967407","1.8388324975967407","1.8388324975967407"
"110104","550519","550519","550519","1.770079493522644","1.770079493522644","1.770079493522644"
"110106","550529","550529","550529","1.5905567407608032","1.5905567407608032","1.5905567407608032"
"110113","550564","550564","550564","1.2988203763961792","1.2988203763961792","1.2988203763961792"
"110119","550594","550594","550594","2.033054828643799","2.033054828643799","2.033054828643799"
"110120","550599","550599","550599","2.0917654037475586","2.0917654037475586","2.0917654037475586"
"110123","550614","550614","550614","1.9366850852966309","1.9366850852966309","1.9366850852966309"
"110149","550744","550744","550744","1.970672845840454","1.970672845840454","1.970672845840454"
"110178","550889","550889","550889","1.8052111864089966","1.8052111864089966","1.8052111864089966"
"110205","551024","551024","551024","1.518741488456726","1.518741488456726","1.518741488456726"
"110206","551029","551029","551029","1.7523223161697388","1.7523223161697388","1.7523223161697388"
"110214","551069","551069","551069","1.612656593322754","1.612656593322754","1.612656593322754"
"110221","551104","551104","551104","1.7369250059127808","1.7369250059127808","1.7369250059127808"
"110225","551124","551124","551124","1.5754512548446655","1.5754512548446655","1.5754512548446655"
"110231","551154","551154","551154","1.6093249320983887","1.6093249320983887","1.6093249320983887"
"110235","551174","551174","551174","1.5148816108703613","1.5148816108703613","1.5148816108703613"
"110252","551259","551259","551259","1.252037763595581","1.252037763595581","1.252037763595581"
"110261","551304","551304","551304","1.647516131401062","1.647516131401062","1.647516131401062"
"110268","551339","551339","551339","1.4338644742965698","1.4338644742965698","1.4338644742965698"
"110269","551344","551344","551344","1.3636066913604736","1.3636066913604736","1.3636066913604736"
"110292","551459","551459","551459","1.3499484062194824","1.3499484062194824","1.3499484062194824"
"110303","551514","551514","551514","1.749204158782959","1.749204158782959","1.749204158782959"
"110305","551524","551524","551524","1.4362157583236694","1.4362157583236694","1.4362157583236694"
"110315","551574","551574","551574","1.6619731187820435","1.6619731187820435","1.6619731187820435"
"110319","551594","551594","551594","1.4220607280731201","1.4220607280731201","1.4220607280731201"
"110322","551609","551609","551609","1.9026063680648804","1.9026063680648804","1.9026063680648804"
"110327","551634","551634","551634","1.3052115440368652","1.3052115440368652","1.3052115440368652"
"110352","551759","551759","551759","1.9356998205184937","1.9356998205184937","1.9356998205184937"
"110391","551954","551954","551954","1.7416512966156006","1.7416512966156006","1.7416512966156006"
"110395","551974","551974","551974","1.2824195623397827","1.2824195623397827","1.2824195623397827"
"110399","551994","551994","551994","1.8602153062820435","1.8602153062820435","1.8602153062820435"
"110403","552014","552014","552014","1.1153072118759155","1.1153072118759155","1.1153072118759155"
"110431","552154","552154","552154","1.4020625352859497","1.4020625352859497","1.4020625352859497"
"110443","552214","552214","552214","2.0456387996673584","2.0456387996673584","2.0456387996673584"
"110462","552309","552309","552309","1.7956860065460205","1.7956860065460205","1.7956860065460205"
"110476","552379","552379","552379","1.6990538835525513","1.6990538835525513","1.6990538835525513"
"110484","552419","552419","552419","1.3958261013031006","1.3958261013031006","1.3958261013031006"
"110487","552434","552434","552434","1.4779343605041504","1.4779343605041504","1.4779343605041504"
"110489","552444","552444","552444","1.8881407976150513","1.8881407976150513","1.8881407976150513"
"110491","552454","552454","552454","1.5536673069000244","1.5536673069000244","1.5536673069000244"
"110496","552479","552479","552479","1.7313541173934937","1.7313541173934937","1.7313541173934937"
"110500","552499","552499","552499","1.3265948295593262","1.3265948295593262","1.3265948295593262"
"110518","552589","552589","552589","1.730844497680664","1.730844497680664","1.730844497680664"
"110520","552599","552599","552599","2.115150213241577","2.115150213241577","2.115150213241577"
"110559","552794","552794","552794","1.7387731075286865","1.7387731075286865","1.7387731075286865"
"110587","552934","552934","552934","1.9580131769180298","1.9580131769180298","1.9580131769180298"
"110603","553014","553014","553014","1.8154641389846802","1.8154641389846802","1.8154641389846802"
"110622","553109","553109","553109","1.5653923749923706","1.5653923749923706","1.5653923749923706"
"110633","553164","553164","553164","1.7986836433410645","1.7986836433410645","1.7986836433410645"
"110641","553204","553204","553204","1.711830973625183","1.711830973625183","1.711830973625183"
"110644","553219","553219","553219","2.1804800033569336","2.1804800033569336","2.1804800033569336"
"110647","553234","553234","553234","1.6190334558486938","1.6190334558486938","1.6190334558486938"
"110656","553279","553279","553279","1.3567143678665161","1.3567143678665161","1.3567143678665161"
"110658","553289","553289","553289","1.609681248664856","1.609681248664856","1.609681248664856"
"110663","553314","553314","553314","1.649294137954712","1.649294137954712","1.649294137954712"
"110671","553354","553354","553354","1.4597537517547607","1.4597537517547607","1.4597537517547607"
"110677","553384","553384","553384","1.6052626371383667","1.6052626371383667","1.6052626371383667"
"110691","553454","553454","553454","1.552039384841919","1.552039384841919","1.552039384841919"
"110695","553474","553474","553474","1.5370323657989502","1.5370323657989502","1.5370323657989502"
"110711","553554","553554","553554","1.7896500825881958","1.7896500825881958","1.7896500825881958"
"110718","553589","553589","553589","2.0543136596679688","2.0543136596679688","2.0543136596679688"
"110728","553639","553639","553639","1.7982745170593262","1.7982745170593262","1.7982745170593262"
"110734","553669","553669","553669","1.2776774168014526","1.2776774168014526","1.2776774168014526"
"110747","553734","553734","553734","1.789275884628296","1.789275884628296","1.789275884628296"
"110774","553869","553869","553869","1.7657896280288696","1.7657896280288696","1.7657896280288696"
"110794","553969","553969","553969","1.394838571548462","1.394838571548462","1.394838571548462"
"110809","554044","554044","554044","1.6161123514175415","1.6161123514175415","1.6161123514175415"
"110810","554049","554049","554049","1.1660364866256714","1.1660364866256714","1.1660364866256714"
"110811","554054","554054","554054","1.6596400737762451","1.6596400737762451","1.6596400737762451"
"110822","554109","554109","554109","1.9579826593399048","1.9579826593399048","1.9579826593399048"
"110824","554119","554119","554119","1.6524356603622437","1.6524356603622437","1.6524356603622437"
"110854","554269","554269","554269","1.5275057554244995","1.5275057554244995","1.5275057554244995"
"110857","554284","554284","554284","1.3194854259490967","1.3194854259490967","1.3194854259490967"
"110868","554339","554339","554339","1.2574856281280518","1.2574856281280518","1.2574856281280518"
"110874","554369","554369","554369","1.344326138496399","1.344326138496399","1.344326138496399"
"110875","554374","554374","554374","1.5332852602005005","1.5332852602005005","1.5332852602005005"
"110880","554399","554399","554399","1.5240856409072876","1.5240856409072876","1.5240856409072876"
"110888","554439","554439","554439","1.7260874509811401","1.7260874509811401","1.7260874509811401"
"110897","554484","554484","554484","1.979627251625061","1.979627251625061","1.979627251625061"
"110919","554594","554594","554594","1.5670424699783325","1.5670424699783325","1.5670424699783325"
"110922","554609","554609","554609","2.1574959754943848","2.1574959754943848","2.1574959754943848"
"110939","554694","554694","554694","1.6468307971954346","1.6468307971954346","1.6468307971954346"
"110949","554744","554744","554744","1.8125789165496826","1.8125789165496826","1.8125789165496826"
"110958","554789","554789","554789","1.4852033853530884","1.4852033853530884","1.4852033853530884"
"110968","554839","554839","554839","1.7317811250686646","1.7317811250686646","1.7317811250686646"
"110969","554844","554844","554844","1.5891404151916504","1.5891404151916504","1.5891404151916504"
"110990","554949","554949","554949","1.5470315217971802","1.5470315217971802","1.5470315217971802"
"110994","554969","554969","554969","1.8021436929702759","1.8021436929702759","1.8021436929702759"
"111014","555069","555069","555069","1.5990465879440308","1.5990465879440308","1.5990465879440308"
"111019","555094","555094","555094","1.9350643157958984","1.9350643157958984","1.9350643157958984"
"111021","555104","555104","555104","1.5756299495697021","1.5756299495697021","1.5756299495697021"
"111041","555204","555204","555204","1.1057413816452026","1.1057413816452026","1.1057413816452026"
"111054","555269","555269","555269","1.5873901844024658","1.5873901844024658","1.5873901844024658"
"111073","555364","555364","555364","1.3267332315444946","1.3267332315444946","1.3267332315444946"
"111087","555434","555434","555434","1.712237000465393","1.712237000465393","1.712237000465393"
"111095","555474","555474","555474","1.06428062915802","1.06428062915802","1.06428062915802"
"111109","555544","555544","555544","1.196960687637329","1.196960687637329","1.196960687637329"
"111113","555564","555564","555564","1.7011518478393555","1.7011518478393555","1.7011518478393555"
